t_wall,episode,step,raw_action_0,raw_action_1,cmd_linear_x,cmd_angular_z,pos_x,pos_y,goal_distance,goal_angle,linear_x,angular_z,lidar_min,lidar_front_min,done,terminated,truncated,terminal_reason,reward_total,reward_progress,reward_direction,reward_safe,reward_risk,reward_front_safe,reward_front_risk,reward_turn,reward_stop,reward_smooth,reward_terminal,lidar_feat_0,lidar_feat_1,lidar_feat_2,lidar_feat_3,lidar_feat_4,lidar_feat_5,lidar_feat_6,lidar_feat_7,lidar_feat_8,lidar_feat_9,lidar_feat_10,lidar_feat_11,lidar_feat_12,lidar_feat_13,lidar_feat_14
1777061126.744089,4,50,0.984478,-0.072309,0.992239,-0.036155,3.795709,9.377607,8.724259,-0.205606,0.992806,-0.030808,3.801501,7.057359,0,0,0,,0.497057,0.000000,0.000000,0.100000,-0.078348,0.000000,-0.000000,-0.001540,0.000000,-0.000011,0.000000,9.281536,5.463011,4.361733,4.198607,4.254887,5.028488,7.802162,10.731589,6.092515,4.279481,3.807713,3.801501,4.093447,5.455322,9.268801
1777061126.895002,4,51,0.984638,-0.069542,0.992319,-0.034771,3.787738,9.536075,8.568914,-0.204789,0.992888,-0.029506,3.796190,7.079375,0,0,0,,0.514129,0.000000,0.000000,0.100000,-0.078465,0.000000,-0.000000,-0.001475,0.000000,-0.000015,0.000000,9.379266,5.483027,4.370808,4.203887,4.258336,5.025388,7.777019,10.632390,6.106000,4.279832,3.802971,3.796190,4.082962,5.431481,9.367894
1777061127.054523,4,52,0.984756,-0.067391,0.992378,-0.033696,3.780906,9.684681,8.423248,-0.204251,0.992950,-0.028491,3.786211,7.122712,0,0,0,,0.482273,0.000000,0.000000,0.100000,-0.078676,0.000000,-0.000000,-0.001425,0.000000,-0.000011,0.000000,9.575058,5.521473,4.388045,4.213795,4.264610,5.019210,7.729261,10.434088,6.132681,4.281000,3.794369,3.786211,4.063521,5.387066,9.566207
1777061127.214112,4,53,0.984895,-0.064375,0.992447,-0.032188,3.774274,9.843234,8.267847,-0.203932,0.993021,-0.027077,3.781643,7.144547,0,0,0,,0.513943,0.000000,0.000000,0.100000,-0.078777,0.000000,-0.000000,-0.001354,0.000000,-0.000016,0.000000,9.673085,5.540123,4.396272,4.218427,4.267476,5.015981,7.706025,10.335031,6.146229,4.281908,3.790500,3.781643,4.054453,5.366150,9.665118
1777061127.365980,4,54,0.985003,-0.061879,0.992502,-0.030940,3.768287,10.001823,8.112429,-0.203888,0.993078,-0.025904,3.773381,7.186880,0,0,0,,0.513845,0.000000,0.000000,0.100000,-0.078954,0.000000,-0.000000,-0.001295,0.000000,-0.000013,0.000000,9.869446,5.574757,4.411392,4.226741,4.272621,5.009694,7.662388,10.137058,6.172587,4.284019,3.783551,3.773381,4.037783,5.327519,9.863192
1777061127.525417,4,55,0.985122,-0.058655,0.992561,-0.029328,3.763229,10.150529,7.966718,-0.204132,0.993139,-0.024398,3.769696,7.207824,0,0,0,,0.482132,0.000000,0.000000,0.100000,-0.079036,0.000000,-0.000000,-0.001220,0.000000,-0.000017,0.000000,9.967743,5.591383,4.418533,4.230411,4.274885,5.006486,7.641454,10.039009,6.185714,4.285325,3.780491,3.769696,4.030124,5.309579,9.961344
1777061127.679674,4,56,0.985211,-0.056155,0.992606,-0.028077,3.758392,10.309176,7.811298,-0.204679,0.993186,-0.023225,3.762889,7.248200,0,0,0,,0.513791,0.000000,0.000000,0.100000,-0.079183,0.000000,-0.000000,-0.001161,0.000000,-0.000013,0.000000,10.082467,5.622437,4.431759,4.237207,4.279026,5.000329,7.602210,9.839469,6.211071,4.288071,3.774967,3.762889,4.015992,5.276351,10.160827
1777061127.836361,4,57,0.985278,-0.055419,0.992639,-0.027709,3.754104,10.467845,7.655894,-0.205441,0.993221,-0.022867,3.756896,7.288233,0,0,0,,0.513715,0.000000,0.000000,0.100000,-0.079312,0.000000,-0.000000,-0.001143,0.000000,-0.000004,0.000000,10.190300,5.651296,4.443758,4.243158,4.282454,4.993959,7.564659,9.641089,6.236421,4.291410,3.770370,3.756896,4.003329,5.246039,10.168812
1777061127.997716,4,58,0.985382,-0.050918,0.992691,-0.025459,3.750564,10.616617,7.510221,-0.206459,0.993275,-0.020775,3.754251,7.308027,0,0,0,,0.482045,0.000000,0.000000,0.100000,-0.079372,0.000000,-0.000000,-0.001039,0.000000,-0.000023,0.000000,10.242503,5.665034,4.449364,4.245836,4.283922,4.990722,7.546551,9.541950,6.249026,4.293269,3.768392,3.754251,3.997519,5.231931,10.109627
1777061128.156869,4,59,0.985480,-0.046530,0.992740,-0.023265,3.747254,10.775327,7.354868,-0.207981,0.993332,-0.018735,3.749619,7.343985,0,0,0,,0.513822,0.000000,0.000000,0.100000,-0.079475,0.000000,-0.000000,-0.000937,0.000000,-0.000022,0.000000,10.337015,5.689709,4.459393,4.250515,4.286527,4.984930,7.514390,9.343734,6.271922,4.296721,3.764952,3.749619,3.987253,5.206967,10.005494
1777061128.316156,4,60,0.985587,-0.040962,0.992793,-0.020481,3.744203,10.943976,7.189859,-0.210167,0.993393,-0.016145,3.747597,7.360571,0,0,0,,0.545685,0.000000,0.000000,0.100000,-0.079522,0.000000,-0.000000,-0.000807,0.000000,-0.000028,0.000000,10.380275,5.700893,4.463902,4.252494,4.287652,4.982282,7.499862,9.244645,6.282496,4.298377,3.763470,3.747597,3.982693,5.195824,9.959147
1777061128.478090,4,61,0.985671,-0.037757,0.992836,-0.018878,3.741852,11.092799,7.044325,-0.212534,0.993436,-0.014653,3.744070,7.388368,0,0,0,,0.482231,0.000000,0.000000,0.100000,-0.079601,0.000000,-0.000000,-0.000733,0.000000,-0.000016,0.000000,10.454016,5.719977,4.471673,4.256050,4.289758,4.978018,7.475944,9.046120,6.300135,4.301012,3.760848,3.744070,3.974908,5.177007,9.881819
1777061128.636780,4,62,0.985735,-0.035314,0.992867,-0.017657,3.739659,11.251554,6.889173,-0.215419,0.993469,-0.013514,3.741046,7.413437,0,0,0,,0.513993,0.000000,0.000000,0.100000,-0.079668,0.000000,-0.000000,-0.000676,0.000000,-0.000013,0.000000,10.519881,5.736828,4.478460,4.259066,4.291498,4.974157,7.454806,8.847559,6.316082,4.303526,3.758689,3.741046,3.968215,5.160698,9.814843
1777061128.788347,4,63,0.985786,-0.033703,0.992893,-0.016852,3.737763,11.410317,6.734119,-0.218632,0.993495,-0.012759,3.739684,7.425332,0,0,0,,0.514027,0.000000,0.000000,0.100000,-0.079699,0.000000,-0.000000,-0.000638,0.000000,-0.000008,0.000000,10.550426,5.744554,4.481530,4.260398,4.292235,4.972285,7.444911,8.748298,6.323675,4.304797,3.757773,3.739684,3.965201,5.153265,9.784215
1777061128.948588,4,64,0.985837,-0.032330,0.992919,-0.016165,3.736237,11.559165,6.588856,-0.221929,0.993522,-0.012115,3.737319,7.447993,0,0,0,,0.482285,0.000000,0.000000,0.100000,-0.079751,0.000000,-0.000000,-0.000606,0.000000,-0.000007,0.000000,10.607458,5.758806,4.487104,4.262733,4.293462,4.968627,7.426282,8.549802,6.338202,4.307374,3.756241,3.737319,3.959771,5.139684,9.727997
1777061129.108706,4,65,0.985863,-0.031597,0.992932,-0.015798,3.734862,11.717941,6.434031,-0.225725,0.993536,-0.011767,3.736304,7.459121,0,0,0,,0.514060,0.000000,0.000000,0.100000,-0.079774,0.000000,-0.000000,-0.000588,0.000000,-0.000004,0.000000,10.634454,5.765449,4.489666,4.263748,4.293944,4.966762,7.417234,8.450565,6.345375,4.308742,3.755624,3.736304,3.957300,5.133367,9.701613
1777061129.268653,4,66,0.985902,-0.030402,0.992951,-0.015201,3.733738,11.876722,6.279342,-0.229824,0.993556,-0.011205,3.734591,7.480968,0,0,0,,0.514090,0.000000,0.000000,0.100000,-0.079812,0.000000,-0.000000,-0.000560,0.000000,-0.000006,0.000000,10.686353,5.778065,4.494350,4.265481,4.294660,4.962960,7.399649,8.252110,6.359539,4.311627,3.754673,3.734591,3.952821,5.121635,9.652112
1777061129.418308,4,67,0.985915,-0.029718,0.992957,-0.014859,3.732853,12.035507,6.124806,-0.234241,0.993563,-0.010873,3.733887,7.491725,0,0,0,,0.514132,0.000000,0.000000,0.100000,-0.079828,0.000000,-0.000000,-0.000544,0.000000,-0.000003,0.000000,10.711322,5.783959,4.496487,4.266207,4.294897,4.961020,7.391072,8.152891,6.366552,4.313147,3.754335,3.733887,3.950800,5.116187,9.628849
1777061129.580490,4,68,0.985943,-0.028505,0.992971,-0.014253,3.732229,12.184370,5.980080,-0.238699,0.993578,-0.010297,3.732768,7.512664,0,0,0,,0.482416,0.000000,0.000000,0.100000,-0.079853,0.000000,-0.000000,-0.000515,0.000000,-0.000006,0.000000,10.757921,5.794857,4.500319,4.267385,4.295146,4.957112,7.374522,7.954463,6.380278,4.316285,3.753911,3.732768,3.947200,5.106175,9.585564
1777061129.738843,4,69,0.985935,-0.028116,0.992967,-0.014058,3.731772,12.343160,5.825884,-0.243794,0.993574,-0.010091,3.732012,7.533042,0,0,0,,0.514224,0.000000,0.000000,0.100000,-0.079869,0.000000,-0.000000,-0.000505,0.000000,-0.000002,0.000000,10.801527,5.804797,4.503652,4.268120,4.295106,4.953135,7.358586,7.756047,6.393735,4.319579,3.753809,3.732012,3.944133,5.097205,9.545990
1777061129.890608,4,70,0.985919,-0.027688,0.992960,-0.013844,3.731524,12.501949,5.671891,-0.249244,0.993567,-0.009840,3.731762,7.543242,0,0,0,,0.514281,0.000000,0.000000,0.100000,-0.079874,0.000000,-0.000000,-0.000492,0.000000,-0.000002,0.000000,10.822592,5.809496,4.505159,4.268358,4.294976,4.951075,7.350667,7.656845,6.400509,4.321321,3.753879,3.731762,3.942767,5.093011,9.527147
1777061130.049374,4,71,0.985930,-0.026445,0.992965,-0.013223,3.731471,12.650814,5.527722,-0.254762,0.993572,-0.009041,3.731514,7.458437,0,0,0,,0.482602,0.000000,0.000000,0.100000,-0.079880,0.000000,-0.000000,-0.000452,0.000000,-0.000006,0.000000,10.861630,5.818013,4.507760,4.268593,4.294530,4.947011,7.335631,7.458437,6.413530,4.324819,3.754226,3.731514,3.940456,5.085519,9.492825
1777061130.208570,4,72,0.985895,-0.026270,0.992948,-0.013135,3.731586,12.809601,5.374183,-0.260897,0.993542,-0.011159,3.731501,7.359146,0,0,0,,0.514192,0.000000,0.000000,0.100000,-0.079877,0.000000,-0.000000,-0.000558,0.000000,-0.000001,0.000000,10.879961,5.821919,4.508889,4.268607,4.294216,4.944949,7.328269,7.359146,6.419978,4.326622,3.754499,3.731501,3.939459,5.082077,9.476713
1777061130.369175,4,73,0.985896,-0.024955,0.992948,-0.012478,3.731945,12.968385,5.220896,-0.266552,0.993553,-0.014653,3.731672,7.160545,0,0,0,,0.513915,0.000000,0.000000,0.100000,-0.079875,0.000000,-0.000000,-0.000733,0.000000,-0.000007,0.000000,10.939857,5.834477,4.512387,4.268466,4.293008,4.938032,7.304088,7.160545,6.441431,4.332751,3.755605,3.731672,3.936445,5.071191,9.425174
1777061130.520245,4,74,0.985862,-0.019753,0.992931,-0.009876,3.732692,13.127167,5.067842,-0.272371,0.993536,-0.011889,3.731860,7.061246,0,0,0,,0.513950,0.000000,0.000000,0.100000,-0.079869,0.000000,-0.000000,-0.000594,0.000000,-0.000026,0.000000,10.981928,5.843149,4.514717,4.268250,4.292056,4.933134,7.241189,7.061246,6.456715,4.337202,3.756522,3.731860,3.934503,5.063834,9.389968
1777061130.680668,4,75,0.985873,-0.008561,0.992936,-0.004281,3.733696,13.276023,4.924600,-0.278880,0.993541,-0.006694,3.732739,6.862721,0,0,0,,0.482406,0.000000,0.000000,0.100000,-0.079851,0.000000,-0.000000,-0.000335,0.000000,-0.000056,0.000000,11.044470,5.855509,4.517614,4.267318,4.289994,4.924958,7.041632,6.862721,6.480993,4.344670,3.758550,3.732739,3.932253,5.053655,9.339011
1777061130.840619,4,76,0.985827,0.014928,0.992913,0.007464,3.734945,13.434800,4.772139,-0.287631,0.993518,0.004151,3.734197,6.664244,0,0,0,,0.514291,0.000000,0.000000,0.100000,-0.079818,0.000000,-0.000000,-0.000208,0.000000,-0.000118,0.000000,11.059053,5.857279,4.517143,4.265863,4.288221,4.921327,6.839065,6.664244,6.489860,4.348157,3.760335,3.734197,3.932909,5.052485,9.328029
1777061130.992131,4,77,0.985742,0.033035,0.992871,0.016518,3.736129,13.593571,4.620127,-0.298511,0.993476,0.012495,3.735021,6.566010,0,0,0,,0.514025,0.000000,0.000000,0.100000,-0.079797,0.000000,-0.000000,-0.000625,0.000000,-0.000091,0.000000,11.043496,5.853357,4.515481,4.265043,4.287627,4.921829,6.737461,6.566010,6.486507,4.347765,3.760926,3.735021,3.934442,5.055974,9.341130
1777061131.151165,4,78,0.985693,0.038820,0.992847,0.019410,3.737002,13.742417,4.478120,-0.310151,0.993453,0.015148,3.736551,6.366593,0,0,0,,0.482355,0.000000,0.000000,0.100000,-0.079762,0.000000,-0.000000,-0.000757,0.000000,-0.000029,0.000000,10.978058,5.838443,4.510241,4.263553,4.287190,4.926832,6.529269,6.366593,6.467477,4.343405,3.761378,3.736551,3.939078,5.068871,9.395538
1777061131.311022,4,79,0.985549,0.046096,0.992775,0.023048,3.737598,13.901179,4.327264,-0.323816,0.993382,0.018476,3.737166,6.267404,0,0,0,,0.514089,0.000000,0.000000,0.100000,-0.079743,0.000000,-0.000000,-0.000924,0.000000,-0.000037,0.000000,10.940082,5.829992,4.507423,4.262980,4.287256,4.930201,6.425450,6.267404,6.415039,4.340448,3.761344,3.737166,3.941540,5.076213,9.427653
1777061131.471242,4,80,0.985457,0.044748,0.992729,0.022374,3.737783,14.059933,4.177140,-0.338550,0.993337,0.017767,3.737801,6.069091,0,0,0,,0.514280,0.000000,0.000000,0.100000,-0.079726,0.000000,-0.000000,-0.000888,0.000000,-0.000007,0.000000,10.854274,5.811282,4.501648,4.262306,4.288057,4.938791,6.217431,6.069091,6.216396,4.332924,3.760680,3.737801,3.946652,5.092544,9.501568
1777061131.622281,4,81,0.985210,0.035751,0.992605,0.017875,3.737585,14.218672,4.027824,-0.353991,0.993180,0.016024,3.737885,5.969830,0,0,0,,0.514165,0.000000,0.000000,0.100000,-0.079712,0.000000,-0.000000,-0.000801,0.000000,-0.000046,0.000000,10.814562,5.802761,4.499140,4.262231,4.288684,4.943161,6.113678,5.969830,6.116879,4.329117,3.760149,3.737885,3.948853,5.100029,9.536468
1777061131.783251,4,82,0.985070,0.030112,0.992535,0.015056,3.737060,14.367475,3.888652,-0.370026,0.993140,0.016788,3.737678,5.771305,0,0,0,,0.482188,0.000000,0.000000,0.100000,-0.079713,0.000000,-0.000000,-0.000839,0.000000,-0.000029,0.000000,10.734657,5.785861,4.494482,4.262455,4.290419,4.952707,5.906306,5.771305,5.917871,4.320796,3.758665,3.737678,3.953027,5.115119,9.608763
1777061131.943190,4,83,0.984745,0.019853,0.992372,0.009927,3.736054,14.526177,3.741205,-0.387974,0.992977,0.011977,3.736826,5.572871,0,0,0,,0.513901,0.000000,0.000000,0.100000,-0.079718,0.000000,-0.000000,-0.000599,0.000000,-0.000053,0.000000,10.655915,5.769648,4.490457,4.263232,4.292943,4.963440,5.699241,5.572871,5.718736,4.311615,3.756509,3.736826,3.956607,5.129694,9.681849
1777061132.093087,4,84,0.984362,0.008827,0.992181,0.004413,3.734706,14.684848,3.594879,-0.406464,0.992784,0.006870,3.736147,5.473693,0,0,0,,0.513895,0.000000,0.000000,0.100000,-0.079717,0.000000,-0.000000,-0.000343,0.000000,-0.000057,0.000000,10.628160,5.764221,4.489407,4.263904,4.294257,4.967823,5.596376,5.473693,5.618530,4.307828,3.755350,3.736147,3.957537,5.134571,9.708048
1777061132.253445,4,85,0.984148,0.003257,0.992074,0.001628,3.733136,14.843493,3.449757,-0.425805,0.992677,0.004293,3.734423,5.275388,0,0,0,,0.513806,0.000000,0.000000,0.100000,-0.079745,0.000000,-0.000000,-0.000215,0.000000,-0.000029,0.000000,10.595629,5.758600,4.488996,4.265627,4.296793,4.974361,5.391877,5.275388,5.416887,4.302056,3.753015,3.734423,3.957793,5.139550,9.739079
1777061132.412384,4,86,0.983677,-0.002992,0.991838,-0.001496,3.731531,14.992193,3.314914,-0.445008,0.992441,0.001407,3.733438,5.176250,0,0,0,,0.482009,0.000000,0.000000,0.100000,-0.079747,0.000000,-0.000000,-0.000070,0.000000,-0.000034,0.000000,10.585005,5.757090,4.489246,4.266629,4.298093,4.977175,5.289940,5.176250,5.315756,4.299577,3.751811,3.733438,3.957490,5.140811,9.749194
1777061132.563974,4,87,0.983415,-0.006228,0.991708,-0.003114,3.729740,15.150779,3.172508,-0.466918,0.992310,-0.000088,3.731293,4.978017,0,0,0,,0.513582,0.000000,0.000000,0.100000,-0.079783,0.000000,-0.000000,-0.000004,0.000000,-0.000017,0.000000,10.577057,5.757134,4.490708,4.268784,4.300554,4.981338,5.086758,4.978017,5.112832,4.295744,3.749438,3.731293,3.955969,5.140517,9.756504
1777061132.722840,4,88,0.982701,-0.008706,0.991351,-0.004353,3.728023,15.299413,3.040513,-0.489084,0.991953,-0.001232,3.730173,4.878913,0,0,0,,0.481586,0.000000,0.000000,0.100000,-0.079778,0.000000,-0.000000,-0.000062,0.000000,-0.000016,0.000000,10.576083,5.757833,4.491661,4.269906,4.301768,4.983118,4.985322,4.878913,5.011225,4.294067,3.748251,3.730173,3.954996,5.139733,9.757260
1777061132.885772,4,89,0.982228,-0.009601,0.991114,-0.004801,3.726061,15.467816,2.892920,-0.516494,0.991716,-0.001646,3.727882,4.680778,0,0,0,,0.544709,0.000000,0.000000,0.100000,-0.079808,0.000000,-0.000000,-0.000082,0.000000,-0.000007,0.000000,10.579500,5.760424,4.493925,4.272188,4.304129,4.986080,4.782769,4.680778,4.807823,4.291194,3.745912,3.727882,3.952698,5.137037,9.753508
1777061133.034182,4,90,0.981298,-0.010985,0.990649,-0.005492,3.724212,15.626251,2.756246,-0.544846,0.991251,-0.002284,3.725568,4.482718,0,0,0,,0.512670,0.000000,0.000000,0.100000,-0.079820,0.000000,-0.000000,-0.000114,0.000000,-0.000012,0.000000,10.585817,5.763680,4.496404,4.274513,4.306447,4.988704,4.580419,4.482718,4.604361,4.288593,3.743596,3.725568,3.950209,5.133725,9.746857
1777061133.195869,4,91,0.980220,-0.012255,0.990110,-0.006128,3.722607,15.764809,2.638709,-0.571943,0.990712,-0.002869,3.724410,4.383737,0,0,0,,0.448980,0.000000,0.000000,0.100000,-0.079802,0.000000,-0.000000,-0.000143,0.000000,-0.000012,0.000000,10.590416,5.765608,4.497717,4.275659,4.307573,4.989836,4.479349,4.383737,4.502617,4.287439,3.742461,3.724410,3.948881,5.131778,9.742120
1777061133.355641,4,92,0.979526,-0.012830,0.989763,-0.006415,3.720798,15.923099,2.507050,-0.605925,0.990365,-0.003133,3.722113,4.185861,0,0,0,,0.512011,0.000000,0.000000,0.100000,-0.079823,0.000000,-0.000000,-0.000157,0.000000,-0.000006,0.000000,10.601656,5.769919,4.500478,4.277962,4.309760,4.991813,4.277369,4.185861,4.299145,4.285368,3.740244,3.722113,3.946130,5.127494,9.730673
1777061133.506703,4,93,0.977905,-0.015062,0.988952,-0.007531,3.719026,16.081293,2.378697,-0.643498,0.989555,-0.004160,3.720979,4.086963,0,0,0,,0.511606,0.000000,0.000000,0.100000,-0.079782,0.000000,-0.000000,-0.000208,0.000000,-0.000019,0.000000,10.608243,5.772263,4.501898,4.279093,4.310816,4.992662,4.176447,4.086963,4.197417,4.284450,3.739166,3.720979,3.944714,5.125175,9.724036
1777061133.665367,4,94,0.976610,-0.017147,0.988305,-0.008573,3.717422,16.229489,2.261855,-0.682370,0.988908,-0.005119,3.718751,3.889335,0,0,0,,0.479512,0.000000,0.000000,0.100000,-0.079777,0.000000,-0.000000,-0.000256,0.000000,-0.000017,0.000000,10.626739,5.778074,4.505024,4.281312,4.312766,4.805545,3.974949,3.889335,3.993950,4.283217,3.737140,3.718751,3.941616,5.119508,9.705608
1777061133.825702,4,95,0.974195,-0.005680,0.987097,-0.002840,3.715771,16.387416,2.141577,-0.728827,0.987700,0.000171,3.717684,3.790578,0,0,0,,0.510848,0.000000,0.000000,0.100000,-0.079703,0.000000,-0.000000,-0.000009,0.000000,-0.000069,0.000000,10.635604,5.780850,4.506514,4.282375,4.313701,4.684394,3.874229,3.790578,3.892307,4.282619,3.736168,3.717684,3.940139,5.116813,9.696879
1777061133.976880,4,96,0.972259,0.000383,0.986130,0.000192,3.714073,16.545170,2.026634,-0.781271,0.986732,0.002963,3.594321,3.594321,0,0,0,,0.507408,0.000000,0.000000,0.100000,-0.082358,0.000000,-0.000000,-0.000148,0.000000,-0.000040,0.000000,10.627415,5.780724,4.507845,4.284396,4.316026,4.440101,3.673215,3.594321,3.691248,4.278956,3.733931,3.715671,3.938746,5.116661,9.704322
1777061134.135392,4,97,0.968716,0.010786,0.984358,0.005393,3.712362,16.692842,1.924632,-0.836497,0.984960,0.007754,3.494789,3.494789,0,0,0,,0.472545,0.000000,0.000000,0.100000,-0.084551,0.000000,-0.000000,-0.000388,0.000000,-0.000070,0.000000,10.618155,5.779564,4.508224,4.285454,4.317358,4.315567,3.571116,3.494789,3.589451,4.276506,3.732680,3.714623,3.938320,5.117641,9.713352
1777061134.295719,4,98,0.965753,0.011667,0.982876,0.005834,3.710314,16.850107,1.823072,-0.902186,0.983477,0.008151,3.298127,3.298127,0,0,0,,0.498183,0.000000,0.000000,0.100000,-0.089458,0.000000,-0.000000,-0.000408,0.000000,-0.000019,0.000000,10.577125,5.772448,4.507732,4.287691,4.320640,4.067001,3.368772,3.298127,3.388978,4.149055,3.729727,3.712440,3.938640,5.123957,9.753075
1777061134.455648,4,99,0.959817,0.006249,0.979908,0.003125,3.708032,17.007001,1.730273,-0.974810,0.980508,0.005643,3.101955,3.101955,0,0,0,,0.491534,0.000000,0.000000,0.100000,-0.094828,0.000000,-0.000000,-0.000282,0.000000,-0.000057,0.000000,10.541505,5.766771,4.507895,4.290316,4.324227,3.820160,3.167199,3.101955,3.188717,3.907544,3.726454,3.709791,3.938346,5.129025,9.788507
1777061134.616564,4,100,0.951957,-0.007002,0.975979,-0.003501,3.705590,17.163333,1.647647,-1.054083,0.976578,-0.000472,3.004131,3.004131,0,0,0,,0.487088,0.000000,0.000000,0.100000,-0.097524,0.000000,-0.000000,-0.000024,0.000000,-0.000106,0.000000,10.530957,5.765632,4.508554,4.291792,4.326035,3.698100,3.066931,3.004131,3.088580,3.786016,3.724784,3.708321,3.937633,5.129912,9.798824
1777061134.776386,4,101,0.945495,-0.017289,0.972748,-0.008645,3.703127,17.319096,1.576501,-1.139886,0.973348,-0.005215,2.809269,2.809269,0,0,0,,0.478527,0.000000,0.000000,0.100000,-0.103943,0.000000,-0.000000,-0.000261,0.000000,-0.000084,0.000000,10.539381,5.769964,4.511848,4.294863,4.329110,3.459522,2.869015,2.809269,2.888213,3.540327,3.721698,3.705235,3.934298,5.125442,9.789688
1777061134.928334,4,102,0.933645,-0.027371,0.966823,-0.013686,3.700768,17.474106,1.518223,-1.231811,0.965136,-0.006236,2.712069,2.712069,0,0,0,,0.473153,0.000000,0.000000,0.100000,-0.106760,0.000000,-0.000000,-0.000312,0.000000,-0.000110,0.000000,10.551934,5.773974,4.514026,4.296421,4.330483,3.339558,2.769004,2.712069,2.788044,3.416879,3.720273,3.703697,3.932139,5.121504,9.776823
1777061135.087512,4,103,0.922676,-0.035247,0.961338,-0.017624,3.698754,17.618549,1.476374,-1.322656,0.961939,-0.013480,2.519102,2.519102,0,0,0,,0.431172,0.000000,0.000000,0.100000,-0.114557,0.000000,-0.000000,-0.000674,0.000000,-0.000094,0.000000,10.602151,5.787350,4.519783,4.299375,4.332499,3.106030,2.572979,2.519102,2.588583,3.169397,3.717921,3.700747,3.926436,5.108535,9.725861
1777061135.247645,4,104,0.901837,-0.040825,0.950918,-0.020412,3.696908,17.771546,1.446250,-1.423486,0.949236,-0.012396,2.327710,2.327710,0,0,0,,0.450776,0.000000,0.000000,0.100000,-0.122339,0.000000,-0.000000,-0.000620,0.000000,-0.000132,0.000000,10.665566,5.803263,4.526013,4.301980,4.333860,2.874971,2.378688,2.327710,2.390606,2.923365,3.716175,3.698090,3.920416,5.093534,9.663660
1777061135.398145,4,105,0.872989,-0.046480,0.936494,-0.023240,3.695401,17.922335,1.431707,-1.525264,0.937097,-0.018629,2.233141,2.233141,0,0,0,,0.439865,0.000000,0.000000,0.100000,-0.125890,0.000000,-0.000000,-0.000931,0.000000,-0.000173,0.000000,10.706360,5.813124,4.529563,4.303142,4.334189,2.761338,2.282815,2.233141,2.292644,2.801250,3.715607,3.696911,3.917028,5.084360,9.624011
1777061135.557473,4,106,0.846550,-0.052455,0.923274,-0.026227,3.694389,18.061565,1.431935,-1.619677,0.923879,-0.021366,2.047060,2.047060,0,0,0,,0.393338,-0.000000,-0.000000,0.100000,-0.135396,0.000000,-0.000000,-0.001068,0.000000,-0.000162,0.000000,10.801878,5.835126,4.537039,4.305051,4.131074,2.538073,2.094243,2.047060,2.099809,2.560673,3.715169,3.695037,3.910048,5.064199,9.534614
1777061135.717383,4,107,0.800200,-0.037968,0.900097,-0.018984,3.693761,18.207150,1.446152,-1.717738,0.898426,-0.010924,1.955349,1.955349,1,1,0,success,60.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.000000,10.851977,5.846398,4.540659,4.305764,3.959414,2.427796,2.001244,1.955349,2.004836,2.442383,3.715274,3.694387,3.906748,5.054143,9.489241
